store_id,carrier_id,commodity,volume,outage_time,delivery_time,reported_via,notes,closing_notes,cause,user_id
20230,129,UNL,405,7/6/17 4:38,7/6/17 9:00,CSR,"CSR clld in out of reg/ 405 gallons, clld PTC and talked w/Jennifer eta approx 1 hr",Driver went to the wrong store.,2: Carrier Issues,3
20236,52,UNL,100,9/1/17 9:27,9/1/17 10:27,email,Store 3011 has bagged off All gas pumps as we are below 900 gallons until the delivery comes.,NULL,21: Extraordinary Event,3
20241,129,UNL,521,8/12/17 0:30,8/12/17 6:24,site,522/87  in route,carrier running behind,2: Carrier Issues,28
20241,129,DSL,1049,8/15/17 22:20,8/16/17 1:00,Email,We had this originally planned on another driver who ran into issues. This should not have run out,We had this originally planned on another driver who ran into issues. This should not have run out,2: Carrier Issues,28
20243,52,UNL,100,9/1/17 17:00,9/1/17 18:00,email,I bagged my regular gas off. we are at 15 inches - 799 gallons. Lory,NULL,21: Extraordinary Event,3
20245,39,UNL,265,7/16/17 22:10,7/17/17 1:47,phone,low fuel alarm   UNL- 511  ETA-9PM,DRIVER SHORTAGE,2: Carrier Issues,19
20247,39,UNL,629,7/15/17 21:04,7/16/17 1:41,phone,600 unl,Driver Shortage,2: Carrier Issues,19
20248,39,UNL,415,6/27/17 20:07,6/27/17 22:09,Site,Issues at the rack causing delays.,AT,18: Terminal Issue,3
20258,52,ULP,100,9/17/17 6:26,9/17/17 7:26,email,Emailed in. I saw this outage wile I was checking emails. I do not know the cause. Email was received at 4:20pm 9/16,hurricane,21: Extraordinary Event,28
20264,120,UNL,100,9/7/17 6:53,9/7/17 7:53,9/7/2017 9:53,696/unl...rc,NULL,21: Extraordinary Event,3
20264,120,UNL,696,9/21/17 3:31,9/21/17 20:03,CSR,"csr clld in out of reg/696 gallons, clld Pope and talked w/Glen eta approx 1.5 hrs",JP,2: Carrier Issues,3
20264,39,UNL,442,6/30/17 19:12,7/1/17 6:12,csr,"csr clld in out of reg/442 gallons, clld Eagle and talked w/Larry eta, 6am but he is trying to move up if possible site is selling at 1.97 same as competitor.",VALID TIME,2: Carrier Issues,19
20264,39,UNL,444,7/14/17 20:16,7/14/17 23:24,email,DRIVER SHORTAGE,DRIVER SHORTAGE,2: Carrier Issues,19
20264,39,UNL,445,7/15/17 18:18,7/16/17 0:13,email,DRIVER SHORTAGE,DRIVER SHORTAGE,2: Carrier Issues,19
20264,120,UNL,665,11/4/17 3:02,11/4/17 6:41,csr,csr clld in out of reg 665 gallons i called Pope and talked w/Chris eta approx 30 min  unknown reason for out at this time,Carrier fell behind for an unknown reason.,2: Carrier Issues,3
20264,120,UNL,691,12/6/17 15:23,NULL,Phone,Carrier stated truck was less than 45 min away,NULL,NULL,11
20264,120,UNL,470,12/8/17 10:14,12/8/17 8:30,site via phone,"out of 87/470 - per Chris with Pope Charlotte - looks like sales increase, approx. eta 30 mins","out of 87/470 - per Chris with Pope Charlotte - looks like sales increase, approx. eta 30 mins",NULL,11
20267,52,UNL,100,9/1/17 20:27,9/1/17 21:27,csr,"csr clld in out of reg/415 gallons, clld Eagle and talked w/Ken  tmw 977848 has been std, eta approx 2-3 hrs",NULL,21: Extraordinary Event,3
20267,52,UNL,416,8/27/17 18:12,8/27/17 21:12,phone,no reason was given - did not know why the run out,no reason was given - did not know why the run out,2: Carrier Issues,28
20268,52,UNL,100,9/3/17 12:56,9/3/17 13:56,phone,unl is 754 due to supply issues,NULL,21: Extraordinary Event,3
20269,129,UNL,1120,8/17/17 7:21,8/17/17 12:08,email,delivery was supposed to happen at 8;10am but driver had flat tire. ETA 20 minutes for next drop  UNL 1120,Driver had flat tire.,2: Carrier Issues,28
20269,129,DSL,1105,8/17/17 10:03,8/17/17 13:03,email,delivery was supposed to happen at 8;10am but driver had flat tire. ETA 20 minutes for next drop  DSL 1105,Driver had a flat tire on the way to the site.,2: Carrier Issues,28
20270,129,UNL,701,8/13/17 21:05,8/14/17 9:07,Email,Reported via email.,carrier running behind,2: Carrier Issues,28
20273,129,UNL,478,8/12/17 18:06,8/12/17 19:11,site,476/87  ETA 30 minutes,carrier is running behind,2: Carrier Issues,28
20275,52,UNL,1372,10/6/17 15:03,10/6/17 18:03,email,received email from mark holmes. site stopped pumping 1500. manifolded pumps,carrier falling behind,2: Carrier Issues,28
20277,52,UNL,353,7/4/17 0:14,7/4/17 9:18,Phone-Call,Morning dispatcher had no idea why the night dispatcher did not run this load. He came in this morning and saw that the site was out and dispatched a compartment to get them up and running again until he could get a full load sent out. ETA is any minute.,AT,5: Dispatcher Decision,12
20277,52,UNL,354,7/4/17 0:15,7/4/17 9:18,Emails,Eagle is reporting an increase in sales.,Carrier should be expecting Sales increases throughout the holiday.,2: Carrier Issues,3
20279,52,UNL,100,9/7/17 9:53,9/7/17 10:53,email,700/unl.. rc  700/plus,hurricane,21: Extraordinary Event,3
20280,52,PNL,100,9/8/17 5:25,9/8/17 6:25,site called in,"Site is out of pnl and dsl, almost out of unl. Emailed carrier eta request.",hurricane,21: Extraordinary Event,3
20280,52,UNL,695,6/24/17 12:13,6/24/17 19:07,Phone,increase sales. out last three weekends according to store  unl was 600,A.T.,3: Unpredictable Sales,3
20280,52,UNL,698,8/13/17 16:08,8/13/17 18:09,phone,698 on the unl. selma has been running behind,.,2: Carrier Issues,19
20294,52,UNL,100,9/5/17 6:08,9/5/17 7:08,email,We are bagging off the pumps @  3141. We have less than 900 gallons of gas,NULL,21: Extraordinary Event,3
20298,52,UNL,100,9/8/17 3:30,9/8/17 4:30,CSR,"csr clld in out of reg/900 gallons, weather related outage",hurricane,21: Extraordinary Event,3
20300,39,UNL,714,7/14/17 12:10,7/15/17 11:15,ATG,Eagle Charlotte falling behind.,Long outage. we are working to resolve the issue. AE,2: Carrier Issues,3
20301,52,UNL,843,7/9/17 14:05,7/9/17 16:07,Site Called In,"Eagle stated that they "" overlooked, "" the load, which is why the reason for this issue should be a carrier issue.",AT,2: Carrier Issues,3
20302,52,UNL,679,8/3/17 14:57,8/3/17 15:57,Supply,Eagle communicated the loads but miss communicated the run out times.,original comment verified,2: Carrier Issues,20
20303,39,UNL,481,7/1/17 15:30,7/1/17 17:30,Supply Team.,Waiting for Eagles response.,NULL,2: Carrier Issues,3
20303,39,UNL,643,10/6/17 13:43,10/6/17 15:42,email,unlead 803,Contacted the carrier and they could not provide any reason.,2: Carrier Issues,28
20321,41,UNL,267,9/30/17 13:41,9/30/17 14:41,site called in,"Site stopped pumping their unl tank,Carrier stated that they should be there in about 15mins.",Sold 6000 instead of 4000 (average daily sales).,3: Unpredictable Sales,28
20324,128,UNL,581,9/26/17 19:04,9/26/17 20:04,site,in route 7:15pm,km1 was down. Had to wait until km2 was up to pull loads.,18: Terminal Issue,28
20324,128,UNL,581,8/7/17 17:04,8/7/17 21:08,site,no gallons gicen and no answer,driver loaded wrong fuel. PNL and ULSD instead of UNL.,2: Carrier Issues,20
20324,128,UNL,581,8/13/17 15:42,8/13/17 20:04,Site called in,Carrier had time error on their side and will arrive at the site before 5pm.,carrier running behind due to time error on their side,2: Carrier Issues,28
20326,52,UNL,424,6/22/17 17:26,6/22/17 19:34,Supply Team,Eagle had a driver run out of hours.,A.T.,2: Carrier Issues,3
20334,39,UNL,486,7/14/17 18:12,7/15/17 10:12,ATG, Eagle Charlotte is struggling to keep up.,Time has been verified this was a 16 our outage.,2: Carrier Issues,3
20334,39,UNL,485,7/16/17 21:09,7/17/17 23:16,ATG,Eagle Charlotte is struggling.,This is a long outage. We are working to resolve the issue.     AE,2: Carrier Issues,3
20336,52,UNL,713,7/15/17 21:14,7/16/17 1:51,supply team,Eagle Selma had drivers call out.,NULL,2: Carrier Issues,3
20336,52,UNL,714,8/12/17 9:18,8/12/17 10:16,Supply team.,Unable to keep up with sales.,NULL,2: Carrier Issues,3
20336,52,UNL,714,8/12/17 16:11,8/12/17 18:13,Supply team,Carrier cant keep up with sales.,NULL,2: Carrier Issues,3
20339,52,UNL,100,9/5/17 13:13,9/5/17 14:13,site called,"Stopped pumping at 8 inches, emailed carrier",NULL,21: Extraordinary Event,3
20339,52,UNL,100,9/6/17 11:04,9/6/17 12:04,email,"Carrier advised reported volumes this morning were 36” and they had not prepared to deliver again until tomorrow. I advised you were currently at 6” and in need of delivery. They are currently trying to work something in for you, no ETA at this time.",hurricane,21: Extraordinary Event,3
20345,86,UNL,515,10/6/17 19:49,10/6/17 20:49,CSR,"csr clld in out 515 gallons, clld Kenan and talked w/Crystal no eta she says this site is not  on her priority list, she said possibly sometime tomorrow, out due to Hurricane Nate panic buyting",NULL,21 Extraordinary Event,18
20348,34,UNL,756,10/8/17 14:25,10/8/17 15:25,site called,"Site bagged up unl pump; Carrier phone line not going through, sent eta request. Due to hurricane",NULL,21: Extraordinary Event,18
20352,33,UNL,491,11/3/17 15:35,11/3/17 18:02,Supply Team,491 gallons,Driver shortage,2: Carrier Issues,25
20352,33,UNL,490,10/27/17 17:24,10/27/17 21:42,site via phone,out of 87/490 - approx. eta 2 hrs,Night dispatcher could not determine why load did not run earlier.  Site called at Noon today to report being low and was told 1st out on night shift.,2: Carrier Issues,25
20353,39,UNL,860,8/18/17 15:30,8/18/17 18:30,phone,no ETA for site,NULL,2: Carrier Issues,19
20353,39,UNL,448,7/2/17 15:10,7/2/17 19:04,Phone,The store sold an extremely high amount of fuel for 4th of july weekend.,AT,3: Unpredictable Sales,3
20354,52,UNL,683,7/31/17 6:14,7/31/17 8:10,Days supply,Carrier ran behind.,NULL,2: Carrier Issues,3
20355,129,UNL,485,8/12/17 16:06,8/12/17 18:00,Supply Team,PTC running behind over the weekend,NULL,2: Carrier Issues,3
20356,93,UNL,100,9/5/17 6:05,9/5/17 7:05,email,Delievery  is needed. Pumps are bagged off. Unleaded at 865.,NULL,21: Extraordinary Event,3
20361,128,UNL,566,11/26/17 19:09,11/26/17 20:09,site,650/87  within the hour  site says carrier was aware sales were up,site says carrier was aware sales were up,3: Unpredictable Sales,28
20362,52,DSL,100,9/8/17 3:12,9/8/17 4:12,CSR,"csr clld in out of dsl/840 gallons, out due to weather related",hurricane,21: Extraordinary Event,3
20364,129,UNL,618,8/12/17 16:10,8/12/17 19:11,site,618  loading now,carrier is running behind.,2: Carrier Issues,28
20369,52,UNL,536,8/13/17 14:18,8/13/17 19:49,Days Supply,Carrier Behind,NULL,2: Carrier Issues,3
20369,52,DSL,574,10/6/17 13:05,10/6/17 16:04,email,we are currently down to 574 gal which is 13.46 inches of diesel and had to shut it down.,carrier falling behind,2: Carrier Issues,28
20369,52,DSL,199,10/3/17 14:04,10/3/17 15:04,email,We are currently out of Diesel Fuel. Volume 199. Our Veteroo is not sounding the alarm.,sell about 2k a day and had an increase of 1k in sales which caused the outage,3: Unpredictable Sales,28
20369,52,DSL,191,9/28/17 15:04,9/28/17 23:08,email,We are currently out of diesel.   vol 191 gal,driver error,2: Carrier Issues,28
20383,130,UNL,684,8/25/17 4:05,8/25/17 5:08,csr,"csr clld in out of reg/684 gallons, clld PTL and talked w/Brian eta approx 1-1.5 hrs, unknown reason for outage at this time.",JP,2: Carrier Issues,3
20384,130,UNL,615,8/28/17 13:07,8/28/17 14:05,phone,short drivers - ETA 30 minutes,JP,2: Carrier Issues,3
20384,130,UNL,659,11/16/17 19:12,11/17/17 0:00,phone,unl is 691 no reason stated,NULL,2: Carrier Issues,3
20384,130,UNL,694,10/25/17 18:30,10/25/17 18:50,ROD,PTL had a truck break down.,JP,2: Carrier Issues,3
20384,130,UNL,795,11/3/17 1:29,11/3/17 6:22,csr,"csr clld in out of reg/795 gallons, eta per Brian at PTL is approx 1.5hrs  unknown reason for out at this time",Truck issues.,2: Carrier Issues,3
20385,84,UNL,100,9/1/17 20:46,9/1/17 21:46,csr,"csr clld in out of reg 826 gallons, clld Kenan and talked w/Josh eta approx before noon Sat 9.2.2017 best Kenan can do with the supply and pipeline issues",NULL,21: Extraordinary Event,3
20386,84,UNL,100,9/8/17 12:40,9/8/17 13:40,phone,468 unl supply issues,NULL,21: Extraordinary Event,3
20392,114,UNL,327,7/3/17 16:48,7/3/17 19:51,phone,Amber stated that the driver was running late because there was a holiday season and the times were messed up because of it. Carrier issue.,A.T.,2: Carrier Issues,12
20393,84,UNL,447,8/22/17 14:58,8/22/17 15:58,site called,"Carrier is on his way, traffic.",NULL,2: Carrier Issues,19
20394,84,UNL,443,10/14/17 6:30,10/14/17 10:44,site called in,Delayed due to accident on the road; driver should be there by 11am.,JP,2: Carrier Issues,3
20397,108,UNL,496,10/31/17 18:39,11/1/17 3:00,store manager via phone,"out of 87/496, per Mansfield eta 4 hrs, don't know why it did not go on the day shift, Advised Ellis to see if he could find another carrier to deliver sooner.","out of 87/496, per Mansfield eta 4 hrs, don't know why it did not go on the day shift, Advised Ellis to see if he could find another carrier to deliver sooner.",2: Carrier Issues,3
20397,108,UNL,540,7/11/17 5:47,7/11/17 8:52,phone,600/UNL.. called Mansfield they gave an eta asap,Sales Spike resulted in outage.,3: Unpredictable Sales,19
20397,108,UNL,498,7/18/17 23:44,7/19/17 10:48,CSR,"csr clld in out of reg/498 gallons, clld Mansfield and talked w/Jeff who said that earlier in the afternoon there was an allocation issue and Matt D'Oria was working on this issue apparently not resolved and per Jeff no drivers carded at other terminals",TIME IS VALID,20: Allocation,19
20397,130,UNL,100,9/9/17 4:07,9/9/17 5:07,csr,"csr clld in out of reg/628 gallons, mid/800 gallons, hurricane panic buying sales increase",NULL,21: Extraordinary Event,3
20397,108,UNL,638,10/7/17 16:14,10/7/17 18:23,manager,eta pending,bad stick readings. Mansfield had no way of polling the site.,1: Bad Sticks,3
20402,84,UNL,606,10/13/17 20:05,10/13/17 20:32,site,heavy traffic  - in route any time,jp,2: Carrier Issues,3
20402,84,UNL,604,7/8/17 9:59,7/8/17 13:51,phone,out at 1006 am 605/unl... 2 hours..rc,"Pushed back due to bomb scare, ran out of hours.",11: Site Inaccessible,19
20402,39,UNL,604,7/10/17 17:54,7/11/17 1:33,kdb,The load was in route so this will be a minimal outage time,AT,2: Carrier Issues,3
20405,37,UNL,647,10/6/17 9:22,10/6/17 14:04,Store email,Eagle gave a bad ETA this morning. I was unable to get another carrier to run it.,JP,2: Carrier Issues,3
20406,37,UNL,100,9/2/17 12:40,9/2/17 13:40,site called in,"Site stopped their UNL tank, Carrier will be there in 2 hours with load.",NULL,21: Extraordinary Event,3
20406,37,UNL,695,8/26/17 16:35,8/26/17 23:00,site called in,"Site bagged pumps, Carrier has this site scheduled as the second load on this shift.",JP,2: Carrier Issues,3
20409,37,UNL,761,9/2/17 10:21,9/2/17 10:21,Phone,No Supply,No Supply,6: Supply Disruption,14
20409,37,UNL,100,9/3/17 17:32,9/3/17 18:32,phone,allocation -  - stick the tanks  about 10 inches,NULL,21: Extraordinary Event,3
20417,37,DSL,100,9/6/17 22:30,9/6/17 23:30,csr,"csr clld in out of dsl/475 gallons, reg at 2770 gallons, out due to hurricane Irma panic buying sales increase, no answer at Eagle sent email w/site inventory",NULL,21: Extraordinary Event,3
20418,84,UNL,100,9/5/17 23:56,9/6/17 0:56,csr,"csr clld in out of reg/689 gallons, clld Kenan and talked Robert, load to be pulled early AM no available drivers at this time, eta approx 7am",NULL,21: Extraordinary Event,3
20418,84,UNL,100,9/8/17 18:32,9/8/17 19:32,site,600/87,NULL,21: Extraordinary Event,3
20418,84,UNL,601,8/26/17 9:43,8/26/17 12:30,Days of Supply,Increase in sales due to panic buying.,JP,3: Unpredictable Sales,3
20418,84,UNL,100,9/2/17 1:05,9/2/17 2:05,csr,"csr clld in out of reg/694 gallons, clld Kenan and talked w/Josh eta approx 9am",NULL,21: Extraordinary Event,3
20418,84,UNL,602,8/11/17 20:07,8/12/17 16:07,Supply Team,2 trucks broke down on the way to this site 19 hour outage,TIME IS VALID,8: Maintenance,18
20418,84,UNL,652,7/7/17 11:28,7/7/17 14:33,site,"Delayed due to traffic shutdown, bomb threat to nearby bank","Delayed due to traffic shutdown, bomb threat to nearby bank",2: Carrier Issues,19
20418,39,UNL,600,7/4/17 0:25,7/4/17 3:25,Email Notification,ETA 11 AM,None,3: Unpredictable Sales,19
20418,84,UNL,695,11/28/17 9:14,11/28/17 13:58,site called,Driver should be on site by 11:30am.,Driver behind.,2: Carrier Issues,3
20418,84,UNL,629,12/2/17 18:47,12/2/17 19:43,site,645/87 eta  anytime  running a bit behind,Carrier running a bit behind,2: Carrier Issues,28
20421,45,UNL,1107,7/26/17 6:05,7/26/17 8:25,csr,csr clld in out of dsl/1260/1107 gallons  driver is at the terminal which is down due to communication issues,NULL,2: Carrier Issues,18
20421,80,UNL,100,9/12/17 16:11,9/12/17 17:11,site,NULL,NULL,21: Extraordinary Event,3
20422,109,UNL,100,9/2/17 14:31,9/2/17 15:31,phone,650 on the unl due to supply issues,NULL,21: Extraordinary Event,3
20425,130,UNL,320,10/21/17 16:34,10/21/17 19:34,manager,320/87  eta 5:30 - 6pm driver is on way to load - they said not behind.,Carrier is short on Drivers,2: Carrier Issues,3
20427,84,UNL,467,10/17/17 8:00,10/17/17 10:26,site called,"Site called last night and given an ETA of 6am today. Carrier stated the driver was 15mins from the site, although gave no explanation as to why the driver was late.",Carrier will not respond with a reason for the outage.,2: Carrier Issues,3
20427,84,ULP,473,11/15/17 11:00,11/15/17 11:20,Store,Carrier did not have load planned.,Delivered,2: Carrier Issues,3
20427,84,UNL,100,9/16/17 2:33,9/16/17 3:33,csr,"csr clld in out of reg/624 gallons, clld Kenan and talked w/Robert eta approx 1.5 hrs",NULL,21: Extraordinary Event,3
20427,116,UNL,100,9/15/17 22:35,9/15/17 23:35,site,869/87,NULL,21: Extraordinary Event,3
20427,84,UNL,478,10/13/17 16:40,10/13/17 19:33,site called in,"Driver stuck in traffic, eta is 7-7:30pm",Carrier Behind.,2: Carrier Issues,3
20427,84,UNL,469,9/29/17 21:37,9/30/17 3:00,csr,"csr clld in out of reg/469 gallons, clld Kenan and talked w/Robert eta approx 2.5 hrs,  unknown reason for outage at this time.",JP,2: Carrier Issues,3
20427,84,UNL,468,9/23/17 17:57,9/23/17 19:54,site,469/87  2 hours,NULL,2: Carrier Issues,3
20427,84,UNL,470,8/7/17 17:03,8/7/17 19:02,Site called in,"Site stopped pumping, carrier will be there in 1 1/2 hrs.",Dispatcher claims delays at terminal.,18: Terminal Issue,19
