site_id,region_id,carrier_id,shipper_id,phone,address,city,state,brand,supplier,loading_numbers,mm_dbm,manager_phone,notes,miles,co_de,active,email
4702203,7,104,175,765-668-7728,901 E Bradford St,Marion,IN,Marathon Branded,MAPBR,491256,Penny Oakley,NULL,NULL,80.9,C,Y,2203@ourstores.us
4702207,7,104,27,260-726-8009,325 N Meridian St,Portland,IN,CIRCLE K,PBFHOLD,0,Penny Oakley,NULL,Date Modified: 3/1/17,63.8,C,Y,2207@ourstores.us
4702210,7,104,175,260-357-3198,201 S Randolph St,Garrett,IN,Marathon Branded,MAPBR,9632500/8157,Penny Oakley,NULL,NULL,139.2,C,Y,2210@ourstores.us
4702211,7,104,175,765-395-5622,103 E Marion,Converse,IN,BP Branded,BP,9632500/8167,Garleah Leming,NULL,NULL,66.7,C,Y,2211@ourstores.us
4702212,7,104,27,765-662-0384,1339 W 2Nd St,Marion,IN,CIRCLE K,PBFHOLD,9632500/8157,Garleah Leming,NULL,Date Modified: 3/1/17,35.2,C,Y,2212@ourstores.us
4702214,7,104,175,765-674-7506,209 W 38Th Street,Marion,IN,Mobil ,MOBIL,9632500/8157,Garleah Leming,NULL,NULL,77.6,C,Y,2214@ourstores.us
4702216,7,104,175,765-536-2085,127 N Main St,Summitville,IN,Mobil ,MOBIL,9632500/8157,Penny Oakley,NULL,NULL,59,C,Y,2216@ourstores.us
4702217,7,159,369,NULL,NULL,NULL,#N/A,NULL,#N/A,NULL,0,NULL,NULL,0,NULL,Y,NULL
4702218,7,159,369,NULL,NULL,NULL,#N/A,NULL,#N/A,NULL,0,NULL,NULL,0,NULL,Y,NULL
4702219,7,159,369,NULL,NULL,NULL,#N/A,NULL,#N/A,NULL,0,NULL,NULL,0,NULL,Y,NULL
4702221,7,104,175,765-674-1804,602 S Main Street,Jonesboro,IN,Mobil ,MAPBR,9632500/8157,Garleah Leming,NULL,NULL,74.8,C,Y,2221@ourstores.us
4702222,7,104,175,765-981-1418,101 Thomas Road,La Fontaine,IN,Mobil ,MOBIL,388758/8157,Garleah Leming,NULL,NULL,90.1,C,Y,2222@ourstores.us
4702223,7,112,193,812-246-1990,101 Enterprise Way,Sellersburg,IN,Marathon,MAPBR,Pick List,Fred Karem,NULL,NULL,20.3,C,Y,2223@ourstores.us
4702224,7,112,193,812-280-9157,820 Eastern Blvd,Clarksville,IN,Marathon,MAPBR,Pick List,Fred Karem,NULL,NULL,14,C,Y,2224@ourstores.us
4702225,7,112,193,812-282-8081,3830 Hamburg Pike,Jeffersonville,IN,Shell Branded,SHELLBR,435329,Fred Karem,NULL,NULL,15.9,C,Y,2225@ourstores.us
4702226,7,112,193,812-280-7547,1655 E 10Th St,Jeffersonville,IN,Shell,SHELLBR,435345,Greg Stewart,NULL,NULL,15.7,C,Y,2226@ourstores.us
4702227,7,2,171,812-539-2568,1202 Eads Parkway E,LAWRENCEBURG,IN,Shell,SHELLBR,5500/5600/281597,Charli Verba,NULL,NULL,15.4,C,Y,2227@ourstores.us
4702228,7,112,193,812-949-9329,3706 Charlestown Rd,New Albany,IN,Shell,SHELLBR,435346,Greg Stewart,NULL,NULL,14,C,Y,2228@ourstores.us
4702229,7,112,193,812-949-1293,602 W Main St,New Albany,IN,Shell,SHELLBR,436024,Greg Stewart,NULL,NULL,8.6,C,Y,2229@ourstores.us
4702230,7,112,193,812-944-5344,3601 Grant Line Rd,New Albany,IN,Shell,SHELLBR,435347,Greg Stewart,NULL,NULL,13,C,Y,2230@ourstores.us
4702231,7,112,171,812-522-6617,719 N Ewing St,Seymour,IN,Shell,SHELLBR,435305,Tim Caddell,NULL,NULL,81.3,C,Y,2231@ourstores.us
4702232,7,112,171,812-523-1130,612 E Oak St,Seymour,IN,Shell,SHELLBR,435306,Tim Caddell,NULL,NULL,82.6,C,Y,2232@ourstores.us
4702233,7,112,175,812-524-2435,416 Stevens Way,Seymour,IN,Exxon Mobil,MOBIL,Pick List,Tim Caddell,NULL,NULL,75.8,C,Y,2233@ourstores.us
4702234,7,112,171,812-265-2245,1219 Clifty Dr,Madison,IN,Shell,SHELLBR,435307,Fred Karem,NULL,NULL,106.6,C,Y,2234@ourstores.us
4702237,7,112,193,812-282-5972,1821 E 8Th Street,Jeffersonville,IN,CIRCLE K,MAPUNB,90209745,Dave Magill,NULL,ULP tank has been converted to PNL.,13.8,C,Y,thomas.n@att.net
4702239,7,112,175,812-342-4006,3470 W 450 S,Columbus,IN,Exxon Mobil,MOBIL,Pick List,Allison J. Plumlee,NULL,NULL,61.3,C,Y,2239@ourstores.us
4702240,7,136,175,765-743-2467,706 Northwestern Ave,West Lafayette,IN,Exxon Mobil,MOBIL,0,Heather Fields,NULL,NULL,62.4,C,Y,2240@ourstores.us
4702248,7,104,159,260-471-9604,2304 Sherman Blvd,Fort Wayne,IN,Shell,SHELLBR,5500/5600/442861,Penny Oakley,NULL,NULL,25.4,C,Y,2248@ourstores.us
4702254,7,112,174,812-333-1097,4001 W 3Rd Street,Bloomington,IN,Marathon,MAPBR,36,Mark Brightwell,NULL,Dealer Email: thirdexpress1@yahoo.com,54.8,D,Y,thirdexpress1@yahoo.com
4702255,7,136,175,812-242-9038,1280 Lafayette Ave,Terre Haute,IN,Exxon Mobil,MOBIL,0,Greg Cruse,NULL,NULL,79.8,C,Y,2255@ourstores.us
4702257,7,104,5,812-723-0204,201 Gospel St,Paoli,IN,BP,BP,100/90076048,Mark Brightwell,NULL,NULL,102,D,Y,NULL
4702261,7,136,175,765-447-5189,4250 Indiana 26,Lafayette,IN,Exxon Mobil,MOBIL,0,Heather Fields,NULL,NULL,57,C,Y,2261@ourstores.us
4702262,7,105,128,812-424-7517,3105 N 1St Ave,Evansville,IN,Marathon,MAPBR,491256,Carrie McClure,NULL,NULL,4.2,C,Y,2262@ourstores.us
4702263,7,112,174,317-788-6310,6005 Madison Ave,Indianapolis,IN,Marathon,MAPBR,Not Active Site,Nancy Trusnik,NULL,NULL,11.6,NULL,N,NULL
4702267,7,112,171,NULL,1229 N Bluff Rd,Greenwood,IN,Shell,SHELLBR,267929,Nancy Trusnik,NULL,NULL,27.2,D,Y,andeep@att.net
4702268,7,136,171,765-362-6822,1008 Darlington Ave,Crawfordsville,IN,Shell,SHELLBR,0,Heather Fields,NULL,NULL,38.5,C,Y,2268@ourstores.us
4702269,7,136,171,765-361-9575,801 S Washington,Crawfordsville,IN,Shell,SHELLBR,0,Heather Fields,NULL,NULL,39.8,C,Y,2269@ourstores.us
4702271,7,112,193,812-285-0555,5202 E Highway 62,Jeffersonville,IN,Marathon,MAPBR,Pick List,Greg Stewart,NULL,NULL,19.8,C,Y,2271@ourstores.us
4702272,7,104,171,812-427-2627,13285 State Road 156,Florence,IN,Shell,SHELLBR,405166,Charli Verba,NULL,NULL,128.3,C,Y,2272@ourstores.us
4702274,7,112,171,317-858-7204,1360 N Green St,Brownsburg,IN,Shell,SHELLBR,421100,Ryan Plant,NULL,NULL,18.1,C,Y,2274@ourstores.us
4702275,7,112,171,317-844-8384,1230 S Rangeline Rd,Carmel,IN,Shell,SHELLBR,421101,Ryan Plant,NULL,NULL,9.7,C,Y,2275@ourstores.us
4702276,7,112,171,317-845-9797,9510 E 126Th St,Fishers,IN,Shell,SHELLBR,421102, Michelle Bryant-Jones,NULL,NULL,17.4,C,Y,2276@ourstores.us
4702277,7,112,171,317-295-9932,3748 N High School Rd,Indianapolis,IN,Shell,SHELLBR,421103,Sam Ceesay,NULL,NULL,9.8,C,Y,2277@ourstores.us
4702278,7,112,171,317-299-3404,4624 Lafayette Rd,Indianapolis,IN,Shell,SHELLBR,421104,Sam Ceesay,NULL,NULL,9.1,C,Y,2278@ourstores.us
4702279,7,112,171,317-846-4886,9599 N Meridian St,Indianapolis,IN,Shell,SHELLBR,421105,Ryan Plant,NULL,NULL,6,C,Y,2279@ourstores.us
4702280,7,112,171,317-388-1831,2540 N High School Rd,Speedway,IN,Shell,SHELLBR,421106,Sam Ceesay,NULL,NULL,11.3,C,Y,2280@ourstores.us
4702281,7,112,171,317-844-9890,1821 E 151St St,Carmel,IN,Shell,SHELLBR,421107,Ryan Plant,NULL,NULL,11.1,C,Y,2281@ourstores.us
4702282,7,112,171,317-272-9038,6995 E Us Highway 36,Avon,IN,Shell,SHELLBR,421108,Ryan Plant,NULL,NULL,20.5,C,Y,2282@ourstores.us
4702284,7,112,171,317-570-1224,8924 E 116Th St,Fishers,IN,Shell,SHELLBR,421110, Michelle Bryant-Jones,NULL,NULL,18.4,C,Y,2284@ourstores.us
4702285,7,112,171,317-577-9160,11601 Allisonville Rd,Fishers,IN,Shell,SHELLBR,421111, Michelle Bryant-Jones,NULL,NULL,17,C,Y,2285@ourstores.us
4702286,7,112,171,317-894-3687,2224 N 600 West,Greenfield,IN,Shell,SHELLBR,421113, Michelle Bryant-Jones,NULL,NULL,24.7,C,Y,2286@ourstores.us
4702287,7,112,171,317-888-9816,1183 E Main St,Greenwood,IN,Shell,SHELLBR,421114,Steve Hood ,NULL,NULL,33.2,C,Y,2287@ourstores.us
4702288,7,112,171,317-889-7455,800 US-31,Greenwood,IN,Shell,SHELLBR,421115,Steve Hood ,NULL,NULL,31.2,C,Y,2288@ourstores.us
4702291,7,112,171,317-920-9916,2104 N Capitol Ave,Indianapolis,IN,Shell,SHELLBR,421121,Sam Ceesay,NULL,NULL,10.7,C,Y,2291@ourstores.us
4702292,7,104,171,317-636-1703,1551 N Illinois St,Indianapolis,IN,Shell,SHELLBR,5500/5600/421122,Sam Ceesay,NULL,NULL,11.4,C,Y,2292@ourstores.us
4702293,7,112,171,317-921-9952,4841 N Pennsylvania St,Indianapolis,IN,Shell,SHELLBR,421126,Sam Ceesay,NULL,NULL,10.8,C,Y,2293@ourstores.us
4702294,7,112,171,317-486-8050,6402 W 10Th St,Indianapolis,IN,Shell,SHELLBR,421130,Sam Ceesay,NULL,NULL,12.7,C,Y,2294@ourstores.us
4702295,7,112,171,317-704-8772,8598 N Michigan Rd,Indianapolis,IN,Shell,SHELLBR,421132,Ryan Plant,NULL,NULL,1.6,C,Y,2295@ourstores.us
4702297,7,112,171,317-862-7704,3801 S Post Rd,Indianapolis,IN,Shell,SHELLBR,421137,Steve Hood ,NULL,NULL,31.3,C,Y,2297@ourstores.us
4702300,7,136,175,765-449-9043,3112 Ferry St,Lafayette,IN,Exxon Mobil,MOBIL,0,Heather Fields,NULL,NULL,59.1,C,Y,2300@ourstores.us
4702301,7,112,171,317-780-8812,4221 S Emerson Ave,Indianapolis,IN,Shell,SHELLBR,421144,Steve Hood ,NULL,NULL,25.8,C,Y,2301@ourstores.us
4702302,7,112,171,317-578-3840,7602 N Shadeland,Indianapolis,IN,Shell,SHELLBR,421146,Nancy Trusnik,NULL,NULL,13.2,D,Y,NULL
4702304,7,112,171,317-577-9451,9611 Allisonville Rd,Indianapolis,IN,Shell,SHELLBR,421148, Michelle Bryant-Jones,NULL,NULL,15.7,C,Y,2304@ourstores.us
4702305,7,159,171,SEESITE4702434,SEE SITE 4702434,Plainfield,IN,Shell,SHELLBR,NULL,CLOSED,NULL,SEE SITE 4702434,24,NULL,Y,SEE 4702434
4702307,7,112,171,317-784-6094,6955 S Emerson Ave,Indianapolis,IN,Shell,SHELLBR,421138,Steve Hood ,NULL,NULL,28.3,C,Y,2307@ourstores.us
4702313,7,112,171,317-578-0526,7788 E 96Th St,Fishers,IN,Shell,SHELLBR,421112,Sam Ceesay,NULL,NULL,13.9,C,Y,2313@ourstores.us
4702314,7,112,171,317-631-4312,3060 W 16Th St,Indianapolis,IN,Shell Branded,SHELLBR,421131,Nancy Trusnik,NULL,Dealer email address  Jacksplace2705@gmail.com - 4/20/17,2,D,Y,Jacksplace2705@gmail.com
4702315,7,112,171,317-291-2903,7203 N Michigan Road,Indianapolis,IN,Shell,SHELLBR,421129,Nancy Trusnik,NULL,NULL,3.6,D,Y,NULL
4702316,7,112,171,317-251-0990,5635 N Michigan Road,Indianapolis,IN,0,SHELLBR,Not Active Site,0,NULL,NULL,5.8,NULL,N,NULL
4702318,7,112,171,317-924-5765,3002 N Illinois,Indianapolis,IN,Shell,SHELLBR,421136,Nancy Trusnik,NULL,NULL,10.4,D,Y,NULL
4702319,7,104,171,317-283-9152,201 W 38Th St,Indianapolis,IN,Shell,SHELLBR,421111,Nancy Trusnik,NULL,sarabjitsingh@att.net,9,D,Y,sarabjitsingh@att.net
4702320,7,112,171,317-898-4546,2045  N Post Road,Indianapolis,IN,Shell,SHELLBR,421118,Nancy Trusnik,NULL,NULL,19.7,D,Y,NULL
4702321,7,112,171,317-241-7222,1201 S Holt Road,Indianapolis,IN,Shell,SHELLBR,421120,Nancy Trusnik,NULL,NULL,16.7,D,Y,NULL
4702322,7,112,171,317-541-0993,5960 E 46Th St,Indianapolis,IN,0,SHELLBR,Not Active Site,Nancy Trusnik,NULL,NULL,15.7,NULL,N,NULL
4702323,7,112,171,317-357-3833,1005 N Shadeland Ave,Indianapolis,IN,0,SHELLBR,Not Active Site,Nancy Trusnik,NULL,NULL,19.7,NULL,N,NULL
4702324,7,112,171,317-357-5953,2109 N Emerson Ave,Indianapolis,IN,Shell,SHELLBR,421133,Nancy Trusnik,NULL,NULL,21,D,Y,NULL
4702325,7,112,171,317-352-0500,6998 E 21 St,Indianapolis,IN,Shell,SHELLBR,421140,Nancy Trusnik,NULL,NULL,18.7,D,Y,NULL
4702326,7,159,369,317-899-0901,3801 N Post Rd,Indianapolis,IN,Closed,Closed,Closed,Closed,NULL,NULL,18.3,D,N,NULL
4702327,7,112,174,812-375-0508,5750 E 25Th St,Columbus,IN,Marathon,MAPBR,38,Mark Brightwell,NULL,NULL,51.6,D,Y,narinderdhami@aol.com
4702330,7,112,171,317-920-8036,2434 N Keystone Ave,Indianapolis,IN,Shell,SHELLBR,424250,Nancy Trusnik,NULL,NULL,15.5,D,Y,sjn2434@yahoo.com
4702334,7,112,174,812-333-8821,1705 Kinser Pike,Bloomington,IN,Marathon,MAPBR,37,Mark Brightwell,NULL,NULL,53.8,D,Y,expressmart2@yahoo.com
4702337,7,104,5,812-824-7224,7148 S Fairfax Rd,Bloomington,IN,BP,BP,90209730,Mark Brightwell,NULL,NULL,66.3,D,Y,NULL
4702339,7,104,5,765-522-3089,7280 Us 36,Coatesville,IN,BP,BP,100/90076048,Nancy Trusnik,NULL,NULL,32.5,D,Y,bawadhami@tds.net
4702340,7,112,171,317-557-4278,3801 E New York St,Indianapolis,IN,Shell,SHELLBR,432372,Nancy Trusnik,NULL,NULL,15.9,D,Y,rajsuru3@yahoo.com
4702341,7,112,171,317-750-1900,2040 E Washington St,Indianapolis,IN,Shell,SHELLBR,432373,Nancy Trusnik,NULL,NULL,14.4,D,Y,NULL
4702342,7,112,171,812-375-2264,2415 Jonathan Moore Pike,Columbus,IN,Shell,SHELLBR,432533,Allison J. Plumlee,NULL,NULL,64.4,C,Y,2342@ourstores.us
4702346,7,104,171,317-748-7164,1002 Nichol Ave,Anderson,IN,Citgo,CITGO,298829,Nancy Trusnik,NULL,NULL,39.6,D,Y,NULL
4702347,7,112,5,812-375-9647,7251 E Sr 7,Columbus,IN,BP,BP,Pick List,Mark Brightwell,NULL,NULL,54.7,D,Y,NULL
4702348,7,112,174,317-831-0489,6540 IN-42,MARTINSVILLE,IN,UNBRANDED,MAPBR,Pick List,Mark Brightwell,NULL,NULL,35.8,D,Y,NULL
4702350,7,112,171,317-252-0161,7024 N Keystone Ave,Indianapolis,IN,Shell,SHELLBR,421139,Nancy Trusnik,NULL,Man Dhawan Cell: 317-748-6600 Email: mansumegh12@gmail.com,9.9,D,Y,NULL
4702351,7,112,171,317-594-9019,8190 Allisonville Rd,Indianapolis,IN,Shell,SHELLBR,421134,Nancy Trusnik,NULL,Shell Orders Own; Cell 317-842-8544; rrdewan@hotmail.com,9.5,D,Y,NULL
4702353,7,112,174,NULL,922 N Delaware St,Indianapolis,IN,Marathon,MAPBR,40,Nancy Trusnik,NULL,sarabjitsingh@att.net,5.7,D,Y,sarabjitsingh@att.net
4702354,7,104,171,765-459-8803,2601 Washington St,Kokomo,IN,Citgo,CITGO,298829,Nancy Trusnik,NULL,NULL,20,D,Y,NULL
4702355,7,112,174,317-748-6911,2964 S Keystone Ave,Indianapolis,IN,Marathon,MAPBR,41,Nancy Trusnik,NULL,mikesinghbp@yahoo.com,10,D,Y,NULL
4702356,7,112,174,765-714-2699,5502 W 34Th St,Indianapolis,IN,Marathon,MAPBR,42,Nancy Trusnik,NULL,NULL,3.8,D,Y,NULL
4702357,7,112,175,317-875-0326,9222 N MICHIGAN RD,Indianapolis,IN,Marathon,MAPBR,43,Nancy Trusnik,NULL,NULL,0.7,D,Y,NULL
4702359,7,112,193,NULL,800 State St,New Albany,IN,Marathon,MAPBR,Pick List,Mark Brightwell,NULL,NULL,6.3,D,Y,rajivdhawan21@yahoo.com
4702361,7,112,171,317-769-7691,6416 E St Rd 334,Whitestown,IN,Shell,SHELLBR,447969,Ryan Plant,NULL,NULL,7.1,C,Y,2361@ourstores.us
4702362,7,112,171,317-823-0286,6308 Oaklandon Rd,Oaklandon,IN,Shell Branded,SHELLBR,448071, Michelle Bryant-Jones,NULL,NULL,19,C,Y,2362@ourstores.us
4702363,7,112,171,317-574-0843,10598 N College Ave,Indianapolis,IN,Shell,SHELLBR,448072,Ryan Plant,NULL,NULL,6.3,C,Y,2363@ourstores.us
4702364,7,112,171,317-776-6481,14558 Herriman Blvd,Noblesville,IN,Shell Branded,SHELLBR,448073, Michelle Bryant-Jones,NULL,NULL,24.6,C,Y,2364@ourstores.us
4702365,7,112,171,317-392-2417,1005 N Riley Hwy,Shelbyville,IN,Shell Branded,SHELLBR,448074,Marty Bowling,NULL,NULL,49.1,C,Y,2365@ourstores.us
4702366,7,112,171,317-335-3655,9609 Olio Rd,Mccordsville,IN,Shell Branded,SHELLBR,448080, Michelle Bryant-Jones,NULL,NULL,25.5,C,Y,2366@ourstores.us
4702367,7,112,171,317-467-6343,1124 W Main St,Greenfield,IN,Shell Branded,SHELLBR,448081, Michelle Bryant-Jones,NULL,NULL,32.7,C,Y,2367@ourstores.us
4702368,7,112,171,317-574-1021,545 S Range Line Rd,Carmel,IN,Shell,SHELLBR,448082,Ryan Plant,NULL,NULL,22.3,C,Y,2368@ourstores.us
4702369,7,112,171,317-892-2424,301 N Meridian,Pittsboro,IN,Shell,SHELLBR,448083,Ryan Plant,NULL,NULL,23.5,C,Y,2369@ourstores.us
4702370,7,104,5,812-828-7698,404 W Morgan,Spencer,IN,CIRCLE K,BPUB,90209729,Lynetta Colwell,NULL,Date Modified: 3/1/17,62.9,C,Y,2370@ourstores.us
4702371,7,112,171,317-837-5467,143 E Main St,Mooresville,IN,Shell,SHELLBR,448084,Greg Cruse,NULL,NULL,27.5,C,Y,2371@ourstores.us
4702372,7,104,27,574-834-2155,606 N Main St,NORTH WEBSTER,IN,CIRCLE K,PBFHOLD,5500/5600/442861,Garleah Leming,NULL,Date Modified: 3/1/17,39,C,Y,2372@ourstores.us
4702379,7,112,171,317-889-1212,8925 S Emerson Ave,Indianapolis,IN,Shell,SHELLBR,465067,Steve Hood ,NULL,NULL,32,C,Y,2379@ourstores.us
4702380,7,112,174,317-705-9900,3131 E 96Th St,Indianapolis,IN,Marathon,MAPBR,44,Nancy Trusnik,NULL,NULL,21.2,D,Y,mredambasha@yahoo.com
4702392,7,105,128,812-473-7222,2345 Covert Ave,Evansville,IN,UNBRANDED,MAPBR,0,Mark Brightwell,NULL,NULL,6.2,C,Y,NULL
4702394,7,112,193,812-285-0894,1700 Veterans Parkway,Jeffersonville,IN,Shell,SHELLBR,NULL,0,NULL,NULL,17.4,C,Y,NULL
4702395,7,112,174,317-535-1755,989 N Hwy 31,Whiteland,IN,Marathon,MAPBR,Pick List,Steve Hood ,NULL,NULL,23.2,C,Y,2395@ourstores.us
4702396,7,112,174,317-701-0155,980 N Shadeland Ave,Indianapolis,IN,Marathon,MAPBR,45,Nancy Trusnik,NULL,NULL,12.4,D,Y,malhigp@gmail.com
4702397,7,112,171,NULL,2401 Prospect St,Indianapolis,IN,Shell,SHELLBR,459925,Nancy Trusnik,NULL,NULL,15.4,D,Y,jacksplace2705@gmail.com
4702398,7,112,174,317-359-0658,5472 E 16Th St,Indianapolis,IN,Marathon,MAPBR,46,Nancy Trusnik,NULL,NULL,10.2,D,Y,millersmarathon@sbcglobal.net
4702399,6,113,182,219-879-6624,10505 Us 12,Michigan City,IN,Shell,SHELLBR,9635600/3104/28304,Joe Celusta,NULL,Dealer Cell: 574-993-4555,93.6,C,Y,benlaureys@hotmail.com
4702400,7,136,5,765-463-6216,1209 Sagamore Pkwy W,West Lafayette,IN,Fuel Brand TBD,BP,0,Heather Fields,NULL,NULL,66,C,Y,2400@ourstores.us
4702402,7,104,171,NULL,3520 16Th St,Bedford,IN,CONOCO,COP66BR,7700/7702/878160,Mark Brightwell,NULL,NULL,84.5,D,Y,NULL
4702403,7,112,175,317-897-1008,2485 N Post Rd,Indianapolis,IN,Exxon Mobil,MOBIL,Pick List, Michelle Bryant-Jones,NULL,NULL,19.8,C,Y,2403@ourstores.us
4702406,7,112,5,317-257-5582,5659 N. MICHIGAN RD,Indianapolis,IN,NULL,BPUB,90209731,0,NULL,Date Modified: 3/1/17,5.1,C,Y,2406@circlek.com
4702408,7,136,171,765-446-9259,6533 State Rd 38 E,Lafayette,IN,CONOCO,COP66BR,0,Heather Fields,NULL,"DEF Fuel ordered by Amber Elliott aelliot@Circlek.com, not the carrier.  ",45.9,C,Y,2408@ourstores.us
4702409,7,136,171,765-474-3822,3603 Cougill Lane,Lafayette,IN,CONOCO,COP66BR,0,Heather Fields,NULL,NULL,48.6,C,Y,2409@ourstores.us
4702410,7,136,171,765-446-9260,200-299 Park East Boulevard,Lafayette,IN,CONOCO,COP66BR,78160,Heather Fields,NULL,NULL,49.5,C,Y,2410@ourstores.us
4702411,7,112,171,317-745-3127,260 S Road 200 E,Danville,IN,CONOCO,COP66BR,Pick List,Greg Cruse,NULL,NULL,29.6,C,Y,2411@ourstores.us
4702412,7,105,128,812-897-0702,611 IN-62,Boonville,IN,CIRCLE K,CIRTEM,491256,Rober Jones,NULL,Date Modified: 3/1/17,23.2,C,Y,2412@ourstores.us
4702413,7,105,128,812-897-1644,720 N THIRD ST,Booneville,IN,Marathon,MAPBR,491256,0,NULL,WAS SITE 2720737 Date Modified: 3/1/17,21.5,D,Y,2413@ourstores.us
4702414,7,105,128,812-477-6352,2400 E Riverside Dr,Evansville,IN,CIRCLE K,MAPBR,491256,Carrie Dillon,NULL,WAS SITE 2720751 Date Modified: 3/1/17,8.6,C,Y,2414@ourstores.us
4702416,7,105,128,812-479-6491,960 S Weinbach Ave,Evansville,IN,Marathon Branded,MAPBR,491256,Carrie Dillon,NULL,Date Modified: 3/1/17. Previously Site: 2720814,5.3,C,Y,2416@ourstores.us
4702417,7,105,128,812-423-2492,1650 S Kentucky Ave,Evansville,IN,Marathon Branded,MAPBR,491256,Carrie Dillon,NULL,Date Modified: 3/1/17,5.5,C,Y,2417@ourstores.us
4702418,7,105,128,812-354-3838,2039 E Main St,Petersburg,IN,Marathon Branded,MAPBR,491256,Carrie Dillon,NULL,WAS SITE 2720743 Date Modified: 3/1/17,50.2,C,Y,2418@ourstores.us
4702419,7,159,128,812-789-5444,SEE SITE 4702437,Winslow,IN,Marathon Branded,MAPBR,NULL,Carrie Dillon,NULL,SEE SITE 4702437,0,C,Y,2419@ourstores.us
4702420,7,112,5,NULL,2111-2111 Sheek Road,GREENWOOD,IN,NULL,BPUB,90209732,0,NULL,Date Modified: 3/1/17,20.3,C,Y,NULL
4702421,7,112,5,812-523-3440,300 E. Tipton St.,Seymour,IN,BP Unbranded,BPUB,90209733,Tim Caddell,NULL,Date Modified: 3/1/17,67.2,C,Y,2421@ourstores.us
4702422,7,112,5,812-263-9444,224 E. Second St.,Madison,IN,CIRCLE K,BPUB,90209734,Fred Karem,NULL,Date Modified: 3/1/17,62.1,C,Y,2422@ourstores.us
4702423,7,112,128,812-346-9292,104 N. State St.,North Vernon,IN,CIRCLE K,BPUB,90209735 IN-IN/90209681 KY-IN,Marty Bowling,NULL,Date Modified: 3/1/17,70.8,C,Y,2423@ourstores.us
4702424,7,112,5,812-358-3900,811 W. Commerce,Brownstown,IN,BP Unbranded,BPUB,90209682 IN-IN/90209683 KY-IN,Tim Caddell,NULL,Date Modified: 3/1/17,78.2,C,Y,2424@ourstores.us
4702425,7,112,272,812-883-7212,700 S. Main St.,Salem,IN,CIRCLE K,BPUB,Pick List,Tim Caddell,NULL,Date Modified: 3/1/17,38.6,C,Y,2425@ourstores.us
4702426,7,136,5,812-442-7600,939 E NATIONAL RD,Brazil,IN,CIRCLE K,BPUB,90209684,Greg Cruse,NULL,Date Modified: 3/1/17,57.6,C,Y,2426@ourstores.us
4702427,7,112,5,317-462-6480,2243 N. SR 9,Greenfield,IN,BP Unbranded,BPUB,90209740, Michelle Bryant-Jones,NULL,Date Modified: 3/1/17,31.4,C,Y,2427@ourstores.us
4702428,7,136,174,812-460-4999,2219 LAFAYETTE AVE,Terre Haute,IN,Marathon,MAPBR,90209741,Greg Cruse,NULL,Date Modified: 3/1/17,84.7,C,Y,2428@ourstores.us
4702429,7,112,5,812-876-2873,4724 IN-46,Bloomington,IN,CIRCLE K,BPUB,90209742,Lynetta Colwell,NULL,Date Modified: 3/1/17,57.2,C,Y,2429@ourstores.us
4702430,7,105,211,812-254-1570,1202 E National Hwy,Washington,IN,CIRCLE K,CIRTEM,491256,Carrie McClure,NULL,Date Modified: 3/1/17,66.1,C,Y,2430@ourstores.us
4702431,7,105,211,Midwest,103 E Highway 57,Elnora,IN,CIRCLE K,CIRTEM,491256,Carrie McClure,NULL,Date Modified: 3/1/17,56.5,C,Y,2431@ourstores.us
4702433,7,105,211,812-295-4888,109 E Broadway St,Loogootee,IN,Marathon Branded,MAPBR,491256,Lynetta Colwell,NULL,Date Modified: 3/1/17,75.5,C,Y,2433@ourstores.us
4702434,7,112,171,317-839-2026,2166 E Perry Rd,Plainfield,IN,0,SHELLBR,421150,Nancy Trusnik,NULL,WAS SITE 4702305,24,D,Y,NULL
4702436,7,112,171,317-602-5770,2304 Madison,Indianapolis,IN,Shell,SHELLBR,NULL,Nancy Trusnik,NULL,gurwindersingh92@hotmail.com,14.9,D,Y,NULL
4702437,7,105,128,812-789-5444,901 N. Main St.,Winslow,IN,CIRCLE K,MAPBR,NULL,Mark Brightwell,NULL,Formerly site 4702419,47.4,D,Y,shreemahadevinc@gmail.com
4702438,7,105,128,812-228-1077,325 S Kentucky Ave,Evansville,IN,Marathon Branded,MAPBR,491256,Mark Brightwell,NULL,WAS SITE 2720812 cell 812-306-7967,4.1,D,Y,2415@ourstores.us
4702804,7,112,5,812-277-0436,385 Hillcrest Way,Bedford,IN,BP,BP,90076048,Mark Brightwell,NULL,NULL,71.3,D,Y,NULL
4702805,7,112,193,812-944-7465,344 E Chestnut,Corydon,IN,CIRCLE K,MAPUNB,Pick List,Mark Brightwell,NULL,NULL,28.6,D,Y,NULL
4702811,7,104,171,765-245-2390,478 E Crawford St,Montezuma,IN,Citgo,CITGO,1900/298829,Nancy Trusnik,NULL,NULL,73,D,Y,leesgasplus@att.net
4702819,7,112,169,317-248-1299,14 Beachway Dr,Indianapolis,IN,Exxon Mobil,MOBIL,Pick List,Nancy Trusnik,NULL,NULL,13.7,D,Y,NULL
4702828,7,104,171,765-446-2332,999 S Creasy Ln,Lafayette,IN,Citgo,CITGO,0,Nancy Trusnik,NULL,NULL,50.7,D,Y,khanamajra@yahoo.com
